order_id,order_timestamp,sku_id,quantity,tote_id,side_id,section
503122,2025-11-04 12:19:05,100000,2,A007-AH-042,A007,A007-AH
503123,2025-11-04 12:22:05,101199,1,A006-AD-052,A006,A006-AD
503124,2025-11-04 13:05:05,100018,2,A006-AJ-013,A006,A006-AJ
503124,2025-11-04 13:05:05,101939,3,A002-AH-022,A002,A002-AH
503125,2025-11-04 13:34:05,103148,3,A016-AA-053,A016,A016-AA
503126,2025-11-04 13:53:05,100129,1,A003-AC-043,A003,A003-AC
503127,2025-11-04 13:53:05,100001,1,A020-AB-053,A020,A020-AB
503127,2025-11-04 13:53:05,100007,1,A011-AF-013,A011,A011-AF
503127,2025-11-04 13:53:05,100008,3,A011-AH-022,A011,A011-AH
503127,2025-11-04 13:53:05,100003,1,A008-AI-022,A008,A008-AI
503128,2025-11-04 13:56:05,100397,1,A009-AF-043,A009,A009-AF
503128,2025-11-04 13:56:05,100013,1,A005-AA-023,A005,A005-AA
503129,2025-11-04 14:09:05,100001,2,A020-AB-053,A020,A020-AB
503129,2025-11-04 14:09:05,101817,1,A010-AJ-021,A010,A010-AJ
503130,2025-11-04 14:33:05,100034,2,A013-AH-001,A013,A013-AH
503130,2025-11-04 14:33:05,100001,1,A020-AB-053,A020,A020-AB
503130,2025-11-04 14:33:05,100536,3,A009-AD-021,A009,A009-AD
503130,2025-11-04 14:33:05,100113,1,A019-AD-023,A019,A019-AD
503130,2025-11-04 14:33:05,100019,2,A015-AE-043,A015,A015-AE
503130,2025-11-04 14:33:05,100120,3,A017-AJ-023,A017,A017-AJ
503131,2025-11-04 15:51:05,100164,1,A019-AE-021,A019,A019-AE
503131,2025-11-04 15:51:05,100046,1,A017-AF-003,A017,A017-AF
503132,2025-11-04 15:58:05,100000,1,A007-AH-042,A007,A007-AH
503132,2025-11-04 15:58:05,100004,1,A010-AF-011,A010,A010-AF
503132,2025-11-04 15:58:05,100019,1,A015-AE-043,A015,A015-AE
503132,2025-11-04 15:58:05,100927,2,A012-AB-003,A012,A012-AB
503132,2025-11-04 15:58:05,100009,1,A001-AB-003,A001,A001-AB
503133,2025-11-04 16:00:05,100004,3,A010-AF-011,A010,A010-AF
503133,2025-11-04 16:00:05,100073,2,A008-AA-022,A008,A008-AA
503134,2025-11-04 16:21:05,100000,2,A007-AH-042,A007,A007-AH
503134,2025-11-04 16:21:05,100009,1,A001-AB-003,A001,A001-AB
503135,2025-11-04 16:21:05,100023,2,A007-AH-043,A007,A007-AH
503135,2025-11-04 16:21:05,100000,4,A007-AH-042,A007,A007-AH
503136,2025-11-04 16:46:05,100787,2,A020-AE-051,A020,A020-AE
503136,2025-11-04 16:46:05,100000,3,A007-AH-042,A007,A007-AH
503136,2025-11-04 16:46:05,100040,2,A014-AG-012,A014,A014-AG
503137,2025-11-04 16:58:05,100001,4,A020-AB-053,A020,A020-AB
503137,2025-11-04 16:58:05,100015,4,A011-AA-023,A011,A011-AA
503137,2025-11-04 16:58:05,101115,4,A017-AH-051,A017,A017-AH
503138,2025-11-04 17:34:05,100000,2,A007-AH-042,A007,A007-AH
503139,2025-11-04 17:38:05,100003,2,A008-AI-022,A008,A008-AI
503139,2025-11-04 17:38:05,100086,1,A020-AI-003,A020,A020-AI
503139,2025-11-04 17:38:05,100000,4,A007-AH-042,A007,A007-AH
503139,2025-11-04 17:38:05,101563,3,A004-AI-031,A004,A004-AI
503140,2025-11-04 17:48:05,100032,2,A001-AJ-041,A001,A001-AJ
503140,2025-11-04 17:48:05,100038,1,A020-AB-021,A020,A020-AB
503141,2025-11-04 17:54:05,100006,2,A012-AE-001,A012,A012-AE
503142,2025-11-04 18:02:05,100491,1,A018-AJ-032,A018,A018-AJ
503142,2025-11-04 18:02:05,100194,2,A010-AJ-023,A010,A010-AJ
503142,2025-11-04 18:02:05,100014,1,A003-AA-053,A003,A003-AA
503143,2025-11-04 18:36:05,100944,3,A004-AA-031,A004,A004-AA
503143,2025-11-04 18:36:05,100679,1,A010-AE-011,A010,A010-AE
503143,2025-11-04 18:36:05,100000,2,A007-AH-042,A007,A007-AH
503143,2025-11-04 18:36:05,100000,2,A007-AH-042,A007,A007-AH
503144,2025-11-04 18:54:05,100272,3,A001-AH-052,A001,A001-AH
503144,2025-11-04 18:54:05,100243,1,A017-AJ-012,A017,A017-AJ
503145,2025-11-04 19:32:05,101141,3,A016-AB-011,A016,A016-AB
503146,2025-11-04 19:37:05,100003,2,A008-AI-022,A008,A008-AI
503146,2025-11-04 19:37:05,100014,6,A003-AA-053,A003,A003-AA
503146,2025-11-04 19:37:05,100068,1,A009-AF-042,A009,A009-AF
503146,2025-11-04 19:37:05,100217,1,A002-AF-003,A002,A002-AF
503147,2025-11-04 21:39:05,100063,1,A008-AA-002,A008,A008-AA
503147,2025-11-04 21:39:05,100509,1,A008-AH-043,A008,A008-AH
503147,2025-11-04 21:39:05,100000,2,A007-AH-042,A007,A007-AH
503147,2025-11-04 21:39:05,100029,1,A007-AE-033,A007,A007-AE
503147,2025-11-04 21:39:05,100017,4,A003-AE-042,A003,A003-AE
503147,2025-11-04 21:39:05,100006,1,A012-AE-001,A012,A012-AE
503148,2025-11-04 22:20:05,100001,3,A020-AB-053,A020,A020-AB
503149,2025-11-04 22:21:05,100003,1,A008-AI-022,A008,A008-AI
503149,2025-11-04 22:21:05,100855,1,A004-AA-053,A004,A004-AA
503149,2025-11-04 22:21:05,100007,1,A011-AF-013,A011,A011-AF
503149,2025-11-04 22:21:05,100002,1,A017-AJ-033,A017,A017-AJ
503149,2025-11-04 22:21:05,100008,4,A011-AH-022,A011,A011-AH
503150,2025-11-04 23:17:05,100000,4,A007-AH-042,A007,A007-AH
503150,2025-11-04 23:17:05,100001,1,A020-AB-053,A020,A020-AB
503151,2025-11-04 23:25:05,100095,2,A001-AE-052,A001,A001-AE
503151,2025-11-04 23:25:05,100000,3,A007-AH-042,A007,A007-AH
503151,2025-11-04 23:25:05,100004,2,A010-AF-011,A010,A010-AF
503151,2025-11-04 23:25:05,101091,1,A017-AC-031,A017,A017-AC
503151,2025-11-04 23:25:05,100002,3,A017-AJ-033,A017,A017-AJ
503152,2025-11-04 23:25:05,100804,2,A007-AC-033,A007,A007-AC
503152,2025-11-04 23:25:05,100010,1,A020-AH-002,A020,A020-AH
503152,2025-11-04 23:25:05,100465,3,A002-AD-042,A002,A002-AD
503153,2025-11-05 00:11:05,100000,2,A007-AH-042,A007,A007-AH
503153,2025-11-05 00:11:05,100000,1,A007-AH-042,A007,A007-AH
503153,2025-11-05 00:11:05,102096,3,A010-AH-033,A010,A010-AH
503153,2025-11-05 00:11:05,100411,4,A013-AC-053,A013,A013-AC
503153,2025-11-05 00:11:05,100007,1,A011-AF-013,A011,A011-AF
503154,2025-11-05 00:27:05,103177,2,A002-AG-031,A002,A002-AG
503154,2025-11-05 00:27:05,100017,1,A003-AE-042,A003,A003-AE
503154,2025-11-05 00:27:05,100264,2,A018-AG-011,A018,A018-AG
503154,2025-11-05 00:27:05,100829,1,A016-AB-022,A016,A016-AB
503155,2025-11-05 01:46:05,100017,2,A003-AE-042,A003,A003-AE
503156,2025-11-05 02:31:05,100195,1,A009-AC-012,A009,A009-AC
503157,2025-11-05 03:55:05,100076,1,A001-AI-012,A001,A001-AI
503157,2025-11-05 03:55:05,100039,1,A005-AF-023,A005,A005-AF
503157,2025-11-05 03:55:05,100001,3,A020-AB-053,A020,A020-AB
503158,2025-11-05 04:02:05,100014,1,A003-AA-053,A003,A003-AA
503159,2025-11-05 04:03:05,100811,3,A001-AH-053,A001,A001-AH
503159,2025-11-05 04:03:05,100000,3,A007-AH-042,A007,A007-AH
503160,2025-11-05 04:42:05,100001,2,A020-AB-053,A020,A020-AB
503160,2025-11-05 04:42:05,100054,3,A010-AF-013,A010,A010-AF
503160,2025-11-05 04:42:05,100007,2,A011-AF-013,A011,A011-AF
503160,2025-11-05 04:42:05,100003,2,A008-AI-022,A008,A008-AI
503160,2025-11-05 04:42:05,100249,1,A016-AE-052,A016,A016-AE
503160,2025-11-05 04:42:05,100012,3,A017-AF-013,A017,A017-AF
503161,2025-11-05 05:07:05,100002,1,A017-AJ-033,A017,A017-AJ
503161,2025-11-05 05:07:05,100000,2,A007-AH-042,A007,A007-AH
503162,2025-11-05 05:54:05,100005,2,A008-AB-013,A008,A008-AB
503162,2025-11-05 05:54:05,100279,1,A019-AJ-051,A019,A019-AJ
503163,2025-11-05 06:34:05,100021,3,A006-AJ-041,A006,A006-AJ
503163,2025-11-05 06:34:05,100052,1,A016-AB-023,A016,A016-AB
503164,2025-11-05 06:34:05,100047,2,A003-AJ-021,A003,A003-AJ
503164,2025-11-05 06:34:05,100273,4,A002-AH-021,A002,A002-AH
503164,2025-11-05 06:34:05,100025,2,A005-AE-053,A005,A005-AE
503165,2025-11-05 06:47:05,100001,3,A020-AB-053,A020,A020-AB
503166,2025-11-05 07:44:05,101664,1,A003-AF-031,A003,A003-AF
503166,2025-11-05 07:44:05,100336,6,A017-AG-033,A017,A017-AG
503167,2025-11-05 08:58:05,100051,4,A001-AB-002,A001,A001-AB
503167,2025-11-05 08:58:05,100054,5,A010-AF-013,A010,A010-AF
503167,2025-11-05 08:58:05,100000,2,A007-AH-042,A007,A007-AH
503167,2025-11-05 08:58:05,100380,1,A003-AA-021,A003,A003-AA
503167,2025-11-05 08:58:05,100769,2,A008-AJ-043,A008,A008-AJ
503168,2025-11-05 09:31:05,100001,4,A020-AB-053,A020,A020-AB
503168,2025-11-05 09:31:05,101370,2,A019-AF-013,A019,A019-AF
503168,2025-11-05 09:31:05,100099,1,A016-AC-023,A016,A016-AC
503168,2025-11-05 09:31:05,100000,1,A007-AH-042,A007,A007-AH
503169,2025-11-05 10:18:05,100326,5,A015-AI-002,A015,A015-AI
503169,2025-11-05 10:18:05,100007,5,A011-AF-013,A011,A011-AF
503169,2025-11-05 10:18:05,100002,1,A017-AJ-033,A017,A017-AJ
503169,2025-11-05 10:18:05,100304,1,A008-AD-051,A008,A008-AD
503170,2025-11-05 11:41:05,100013,2,A005-AA-023,A005,A005-AA
503170,2025-11-05 11:41:05,100005,2,A008-AB-013,A008,A008-AB
503170,2025-11-05 11:41:05,100001,2,A020-AB-053,A020,A020-AB
503170,2025-11-05 11:41:05,100144,2,A001-AI-002,A001,A001-AI
503171,2025-11-05 11:45:05,100004,1,A010-AF-011,A010,A010-AF
503171,2025-11-05 11:45:05,100033,1,A014-AG-023,A014,A014-AG
503172,2025-11-05 11:46:05,100694,2,A007-AH-012,A007,A007-AH
503172,2025-11-05 11:46:05,100000,4,A007-AH-042,A007,A007-AH
503172,2025-11-05 11:46:05,100018,3,A006-AJ-013,A006,A006-AJ
503172,2025-11-05 11:46:05,100082,5,A004-AH-003,A004,A004-AH
503173,2025-11-05 12:11:05,100013,2,A005-AA-023,A005,A005-AA
503173,2025-11-05 12:11:05,100474,1,A006-AG-002,A006,A006-AG
503174,2025-11-05 12:36:05,100002,4,A017-AJ-033,A017,A017-AJ
503175,2025-11-05 12:58:05,100004,2,A010-AF-011,A010,A010-AF
503175,2025-11-05 12:58:05,100097,1,A005-AA-011,A005,A005-AA
503176,2025-11-05 13:08:05,101221,1,A006-AH-021,A006,A006-AH
503177,2025-11-05 13:29:05,100366,2,A007-AG-032,A007,A007-AG
503177,2025-11-05 13:29:05,101791,2,A008-AJ-053,A008,A008-AJ
503178,2025-11-05 13:30:05,100001,1,A020-AB-053,A020,A020-AB
503178,2025-11-05 13:30:05,100000,1,A007-AH-042,A007,A007-AH
503179,2025-11-05 13:36:05,101183,4,A007-AE-001,A007,A007-AE
503179,2025-11-05 13:36:05,100002,2,A017-AJ-033,A017,A017-AJ
503179,2025-11-05 13:36:05,100000,1,A007-AH-042,A007,A007-AH
503180,2025-11-05 13:37:05,100001,1,A020-AB-053,A020,A020-AB
503180,2025-11-05 13:37:05,100001,4,A020-AB-053,A020,A020-AB
503181,2025-11-05 13:46:05,100274,2,A012-AD-002,A012,A012-AD
503181,2025-11-05 13:46:05,100015,2,A011-AA-023,A011,A011-AA
503181,2025-11-05 13:46:05,100050,1,A015-AA-021,A015,A015-AA
503181,2025-11-05 13:46:05,100002,3,A017-AJ-033,A017,A017-AJ
503182,2025-11-05 13:48:05,100000,3,A007-AH-042,A007,A007-AH
503182,2025-11-05 13:48:05,102088,1,A008-AJ-051,A008,A008-AJ
503182,2025-11-05 13:48:05,100014,3,A003-AA-053,A003,A003-AA
503183,2025-11-05 14:26:05,100003,3,A008-AI-022,A008,A008-AI
503183,2025-11-05 14:26:05,100153,2,A016-AA-013,A016,A016-AA
503183,2025-11-05 14:26:05,100005,3,A008-AB-013,A008,A008-AB
503183,2025-11-05 14:26:05,100233,1,A001-AC-001,A001,A001-AC
503183,2025-11-05 14:26:05,100002,1,A017-AJ-033,A017,A017-AJ
503184,2025-11-05 15:04:05,100254,1,A020-AF-031,A020,A020-AF
503185,2025-11-05 15:24:05,100019,1,A015-AE-043,A015,A015-AE
503185,2025-11-05 15:24:05,100018,2,A006-AJ-013,A006,A006-AJ
503185,2025-11-05 15:24:05,101881,3,A007-AG-001,A007,A007-AG
503186,2025-11-05 15:44:05,100808,4,A020-AD-023,A020,A020-AD
503186,2025-11-05 15:44:05,102680,3,A007-AJ-041,A007,A007-AJ
503186,2025-11-05 15:44:05,100001,4,A020-AB-053,A020,A020-AB
503187,2025-11-05 15:49:05,100096,1,A013-AH-003,A013,A013-AH
503187,2025-11-05 15:49:05,100002,2,A017-AJ-033,A017,A017-AJ
503187,2025-11-05 15:49:05,100001,3,A020-AB-053,A020,A020-AB
503187,2025-11-05 15:49:05,100002,1,A017-AJ-033,A017,A017-AJ
503187,2025-11-05 15:49:05,100001,1,A020-AB-053,A020,A020-AB
503187,2025-11-05 15:49:05,100021,5,A006-AJ-041,A006,A006-AJ
503188,2025-11-05 15:54:05,100050,4,A015-AA-021,A015,A015-AA
503188,2025-11-05 15:54:05,100258,6,A013-AH-012,A013,A013-AH
503189,2025-11-05 16:10:05,100095,2,A001-AE-052,A001,A001-AE
503189,2025-11-05 16:10:05,100000,2,A007-AH-042,A007,A007-AH
503190,2025-11-05 16:38:05,101681,1,A012-AJ-052,A012,A012-AJ
503191,2025-11-05 16:41:05,100013,1,A005-AA-023,A005,A005-AA
503191,2025-11-05 16:41:05,100015,4,A011-AA-023,A011,A011-AA
503192,2025-11-05 17:09:05,100000,2,A007-AH-042,A007,A007-AH
503192,2025-11-05 17:09:05,100526,1,A004-AB-011,A004,A004-AB
503192,2025-11-05 17:09:05,100019,1,A015-AE-043,A015,A015-AE
503193,2025-11-05 17:44:05,100000,2,A007-AH-042,A007,A007-AH
503193,2025-11-05 17:44:05,100011,2,A002-AE-013,A002,A002-AE
503193,2025-11-05 17:44:05,100000,2,A007-AH-042,A007,A007-AH
503193,2025-11-05 17:44:05,100002,1,A017-AJ-033,A017,A017-AJ
503194,2025-11-05 18:48:05,100014,4,A003-AA-053,A003,A003-AA
503194,2025-11-05 18:48:05,100080,1,A001-AB-031,A001,A001-AB
503195,2025-11-05 19:05:05,100690,4,A015-AH-013,A015,A015-AH
503196,2025-11-05 19:30:05,100011,2,A002-AE-013,A002,A002-AE
503196,2025-11-05 19:30:05,100347,2,A008-AI-052,A008,A008-AI
503197,2025-11-05 19:57:05,100000,1,A007-AH-042,A007,A007-AH
503198,2025-11-05 20:09:05,100732,4,A006-AA-012,A006,A006-AA
503198,2025-11-05 20:09:05,100115,1,A003-AG-032,A003,A003-AG
503198,2025-11-05 20:09:05,100048,1,A014-AD-033,A014,A014-AD
503198,2025-11-05 20:09:05,100124,1,A010-AE-052,A010,A010-AE
503198,2025-11-05 20:09:05,100009,2,A001-AB-003,A001,A001-AB
503199,2025-11-05 20:13:05,100304,1,A008-AD-051,A008,A008-AD
503199,2025-11-05 20:13:05,100007,1,A011-AF-013,A011,A011-AF
503199,2025-11-05 20:13:05,100008,1,A011-AH-022,A011,A011-AH
503199,2025-11-05 20:13:05,100079,1,A016-AG-043,A016,A016-AG
503199,2025-11-05 20:13:05,100001,2,A020-AB-053,A020,A020-AB
503200,2025-11-05 20:47:05,100017,3,A003-AE-042,A003,A003-AE
503200,2025-11-05 20:47:05,100002,2,A017-AJ-033,A017,A017-AJ
503201,2025-11-05 20:49:05,100000,2,A007-AH-042,A007,A007-AH
503202,2025-11-05 21:14:05,100283,3,A020-AF-033,A020,A020-AF
503202,2025-11-05 21:14:05,100153,3,A016-AA-013,A016,A016-AA
503202,2025-11-05 21:14:05,100002,2,A017-AJ-033,A017,A017-AJ
503202,2025-11-05 21:14:05,100642,5,A017-AH-011,A017,A017-AH
503202,2025-11-05 21:14:05,100000,2,A007-AH-042,A007,A007-AH
503203,2025-11-05 21:14:05,100535,2,A013-AJ-043,A013,A013-AJ
503204,2025-11-05 22:37:05,100009,2,A001-AB-003,A001,A001-AB
503204,2025-11-05 22:37:05,100077,4,A005-AB-031,A005,A005-AB
503204,2025-11-05 22:37:05,100012,1,A017-AF-013,A017,A017-AF
503205,2025-11-05 22:57:05,100000,1,A007-AH-042,A007,A007-AH
503205,2025-11-05 22:57:05,100005,3,A008-AB-013,A008,A008-AB
503205,2025-11-05 22:57:05,100006,1,A012-AE-001,A012,A012-AE
503205,2025-11-05 22:57:05,100000,1,A007-AH-042,A007,A007-AH
503205,2025-11-05 22:57:05,100000,1,A007-AH-042,A007,A007-AH
503206,2025-11-05 23:05:05,100002,2,A017-AJ-033,A017,A017-AJ
503206,2025-11-05 23:05:05,100017,2,A003-AE-042,A003,A003-AE
503206,2025-11-05 23:05:05,100006,1,A012-AE-001,A012,A012-AE
503207,2025-11-05 23:11:05,100073,1,A008-AA-022,A008,A008-AA
503208,2025-11-05 23:33:05,100232,2,A019-AF-051,A019,A019-AF
503209,2025-11-06 00:15:05,100033,2,A014-AG-023,A014,A014-AG
503209,2025-11-06 00:15:05,100492,4,A005-AG-012,A005,A005-AG
503209,2025-11-06 00:15:05,102507,1,A008-AJ-011,A008,A008-AJ
503209,2025-11-06 00:15:05,100008,2,A011-AH-022,A011,A011-AH
503209,2025-11-06 00:15:05,100071,1,A020-AE-023,A020,A020-AE
503210,2025-11-06 00:19:05,100000,1,A007-AH-042,A007,A007-AH
503211,2025-11-06 01:45:05,101145,4,A017-AA-023,A017,A017-AA
503211,2025-11-06 01:45:05,100001,4,A020-AB-053,A020,A020-AB
503212,2025-11-06 02:16:05,100018,1,A006-AJ-013,A006,A006-AJ
503212,2025-11-06 02:16:05,100001,3,A020-AB-053,A020,A020-AB
503212,2025-11-06 02:16:05,101333,1,A010-AH-011,A010,A010-AH
503212,2025-11-06 02:16:05,100000,2,A007-AH-042,A007,A007-AH
503213,2025-11-06 03:10:05,100006,2,A012-AE-001,A012,A012-AE
503213,2025-11-06 03:10:05,100005,4,A008-AB-013,A008,A008-AB
503213,2025-11-06 03:10:05,100099,3,A016-AC-023,A016,A016-AC
503213,2025-11-06 03:10:05,100004,2,A010-AF-011,A010,A010-AF
503214,2025-11-06 05:22:05,101729,2,A016-AE-011,A016,A016-AE
503214,2025-11-06 05:22:05,100039,3,A005-AF-023,A005,A005-AF
503215,2025-11-06 06:04:05,100018,4,A006-AJ-013,A006,A006-AJ
503216,2025-11-06 06:08:05,100000,2,A007-AH-042,A007,A007-AH
503216,2025-11-06 06:08:05,100061,4,A008-AB-012,A008,A008-AB
503216,2025-11-06 06:08:05,100009,3,A001-AB-003,A001,A001-AB
503217,2025-11-06 06:29:05,101451,2,A020-AD-042,A020,A020-AD
503217,2025-11-06 06:29:05,100000,1,A007-AH-042,A007,A007-AH
503218,2025-11-06 06:36:05,100004,4,A010-AF-011,A010,A010-AF
503218,2025-11-06 06:36:05,100096,1,A013-AH-003,A013,A013-AH
503219,2025-11-06 06:40:05,100015,3,A011-AA-023,A011,A011-AA
503219,2025-11-06 06:40:05,100000,1,A007-AH-042,A007,A007-AH
503219,2025-11-06 06:40:05,100853,1,A004-AA-012,A004,A004-AA
503219,2025-11-06 06:40:05,100000,1,A007-AH-042,A007,A007-AH
503220,2025-11-06 06:56:05,100026,1,A010-AH-021,A010,A010-AH
503221,2025-11-06 06:56:05,100048,2,A014-AD-033,A014,A014-AD
503222,2025-11-06 07:20:05,100023,3,A007-AH-043,A007,A007-AH
503222,2025-11-06 07:20:05,100301,1,A019-AH-011,A019,A019-AH
503223,2025-11-06 08:05:05,100003,2,A008-AI-022,A008,A008-AI
503223,2025-11-06 08:05:05,100000,1,A007-AH-042,A007,A007-AH
503224,2025-11-06 08:22:05,100002,3,A017-AJ-033,A017,A017-AJ
503224,2025-11-06 08:22:05,100001,3,A020-AB-053,A020,A020-AB
503224,2025-11-06 08:22:05,100004,3,A010-AF-011,A010,A010-AF
503224,2025-11-06 08:22:05,100001,3,A020-AB-053,A020,A020-AB
503225,2025-11-06 08:57:05,100061,1,A008-AB-012,A008,A008-AB
503225,2025-11-06 08:57:05,100003,4,A008-AI-022,A008,A008-AI
503225,2025-11-06 08:57:05,100003,1,A008-AI-022,A008,A008-AI
503225,2025-11-06 08:57:05,100003,1,A008-AI-022,A008,A008-AI
503226,2025-11-06 10:00:05,100001,1,A020-AB-053,A020,A020-AB
503226,2025-11-06 10:00:05,100000,1,A007-AH-042,A007,A007-AH
503226,2025-11-06 10:00:05,100005,1,A008-AB-013,A008,A008-AB
503227,2025-11-06 11:20:05,100048,1,A014-AD-033,A014,A014-AD
503227,2025-11-06 11:20:05,100000,3,A007-AH-042,A007,A007-AH
503227,2025-11-06 11:20:05,100000,4,A007-AH-042,A007,A007-AH
503228,2025-11-06 11:39:05,103191,1,A005-AG-023,A005,A005-AG
503228,2025-11-06 11:39:05,100001,3,A020-AB-053,A020,A020-AB
503228,2025-11-06 11:39:05,100030,2,A003-AA-002,A003,A003-AA
503229,2025-11-06 11:49:05,100030,1,A003-AA-002,A003,A003-AA
503229,2025-11-06 11:49:05,102437,1,A016-AA-002,A016,A016-AA
503230,2025-11-06 12:08:05,100000,4,A007-AH-042,A007,A007-AH
503230,2025-11-06 12:08:05,100303,1,A014-AJ-031,A014,A014-AJ
503231,2025-11-06 12:21:05,100008,1,A011-AH-022,A011,A011-AH
503231,2025-11-06 12:21:05,100010,1,A020-AH-002,A020,A020-AH
503231,2025-11-06 12:21:05,100005,5,A008-AB-013,A008,A008-AB
503232,2025-11-06 13:14:05,100207,3,A001-AF-002,A001,A001-AF
503233,2025-11-06 13:42:05,100025,2,A005-AE-053,A005,A005-AE
503233,2025-11-06 13:42:05,100129,3,A003-AC-043,A003,A003-AC
503234,2025-11-06 13:50:05,100001,4,A020-AB-053,A020,A020-AB
503234,2025-11-06 13:50:05,100081,2,A020-AI-051,A020,A020-AI
503235,2025-11-06 13:58:05,100113,1,A019-AD-023,A019,A019-AD
503235,2025-11-06 13:58:05,102009,2,A013-AJ-053,A013,A013-AJ
503235,2025-11-06 13:58:05,100000,4,A007-AH-042,A007,A007-AH
503236,2025-11-06 15:11:05,100001,2,A020-AB-053,A020,A020-AB
503236,2025-11-06 15:11:05,100746,2,A006-AH-013,A006,A006-AH
503237,2025-11-06 15:53:05,100054,4,A010-AF-013,A010,A010-AF
503237,2025-11-06 15:53:05,100000,4,A007-AH-042,A007,A007-AH
503237,2025-11-06 15:53:05,100002,3,A017-AJ-033,A017,A017-AJ
503237,2025-11-06 15:53:05,100002,2,A017-AJ-033,A017,A017-AJ
503238,2025-11-06 15:59:05,100007,1,A011-AF-013,A011,A011-AF
503238,2025-11-06 15:59:05,100190,6,A020-AA-031,A020,A020-AA
503239,2025-11-06 15:59:05,102236,4,A018-AH-032,A018,A018-AH
503239,2025-11-06 15:59:05,100001,2,A020-AB-053,A020,A020-AB
503239,2025-11-06 15:59:05,100038,1,A020-AB-021,A020,A020-AB
503239,2025-11-06 15:59:05,100001,3,A020-AB-053,A020,A020-AB
503239,2025-11-06 15:59:05,101346,1,A007-AC-041,A007,A007-AC
503240,2025-11-06 16:14:05,101466,2,A001-AH-033,A001,A001-AH
503240,2025-11-06 16:14:05,101318,5,A009-AJ-001,A009,A009-AJ
503241,2025-11-06 16:41:05,100035,3,A013-AE-051,A013,A013-AE
503241,2025-11-06 16:41:05,100011,4,A002-AE-013,A002,A002-AE
503241,2025-11-06 16:41:05,101168,1,A012-AI-001,A012,A012-AI
503242,2025-11-06 17:05:05,100000,3,A007-AH-042,A007,A007-AH
503243,2025-11-06 18:12:05,103592,1,A004-AB-042,A004,A004-AB
503243,2025-11-06 18:12:05,100193,1,A016-AG-042,A016,A016-AG
503244,2025-11-06 18:27:05,103520,1,A018-AF-052,A018,A018-AF
503244,2025-11-06 18:27:05,100626,2,A011-AJ-021,A011,A011-AJ
503244,2025-11-06 18:27:05,100085,1,A018-AI-011,A018,A018-AI
503244,2025-11-06 18:27:05,100000,1,A007-AH-042,A007,A007-AH
503244,2025-11-06 18:27:05,100134,3,A004-AA-033,A004,A004-AA
503245,2025-11-06 18:42:05,100004,1,A010-AF-011,A010,A010-AF
503245,2025-11-06 18:42:05,100008,1,A011-AH-022,A011,A011-AH
503246,2025-11-06 19:23:05,100006,1,A012-AE-001,A012,A012-AE
503246,2025-11-06 19:23:05,100006,2,A012-AE-001,A012,A012-AE
503247,2025-11-06 20:54:05,100036,2,A017-AH-043,A017,A017-AH
503247,2025-11-06 20:54:05,102990,2,A016-AI-033,A016,A016-AI
503247,2025-11-06 20:54:05,100000,2,A007-AH-042,A007,A007-AH
503248,2025-11-06 21:33:05,100030,1,A003-AA-002,A003,A003-AA
503249,2025-11-06 21:43:05,100000,7,A007-AH-042,A007,A007-AH
503249,2025-11-06 21:43:05,100007,3,A011-AF-013,A011,A011-AF
503249,2025-11-06 21:43:05,100208,1,A003-AC-011,A003,A003-AC
503250,2025-11-06 22:21:05,100191,2,A008-AJ-031,A008,A008-AJ
503250,2025-11-06 22:21:05,100000,1,A007-AH-042,A007,A007-AH
503251,2025-11-06 22:54:05,100001,1,A020-AB-053,A020,A020-AB
503251,2025-11-06 22:54:05,100116,1,A004-AJ-003,A004,A004-AJ
503252,2025-11-06 22:55:05,100001,6,A020-AB-053,A020,A020-AB
503252,2025-11-06 22:55:05,100056,1,A002-AD-012,A002,A002-AD
503252,2025-11-06 22:55:05,100000,1,A007-AH-042,A007,A007-AH
503252,2025-11-06 22:55:05,100012,5,A017-AF-013,A017,A017-AF
503253,2025-11-06 23:06:05,100005,1,A008-AB-013,A008,A008-AB
503253,2025-11-06 23:06:05,100000,3,A007-AH-042,A007,A007-AH
503253,2025-11-06 23:06:05,100000,1,A007-AH-042,A007,A007-AH
503254,2025-11-06 23:44:05,103339,3,A011-AC-042,A011,A011-AC
503254,2025-11-06 23:44:05,100089,4,A001-AA-001,A001,A001-AA
503255,2025-11-07 00:02:05,100009,1,A001-AB-003,A001,A001-AB
503255,2025-11-07 00:02:05,100107,3,A009-AJ-031,A009,A009-AJ
503255,2025-11-07 00:02:05,100890,3,A014-AE-033,A014,A014-AE
503256,2025-11-07 01:07:05,100002,2,A017-AJ-033,A017,A017-AJ
503256,2025-11-07 01:07:05,100039,1,A005-AF-023,A005,A005-AF
503256,2025-11-07 01:07:05,100030,2,A003-AA-002,A003,A003-AA
503256,2025-11-07 01:07:05,100067,1,A002-AJ-001,A002,A002-AJ
503257,2025-11-07 01:11:05,100036,1,A017-AH-043,A017,A017-AH
503257,2025-11-07 01:11:05,100128,1,A015-AB-031,A015,A015-AB
503257,2025-11-07 01:11:05,100213,2,A016-AE-022,A016,A016-AE
503257,2025-11-07 01:11:05,100026,1,A010-AH-021,A010,A010-AH
503258,2025-11-07 02:03:05,100015,2,A011-AA-023,A011,A011-AA
503259,2025-11-07 02:36:05,100002,1,A017-AJ-033,A017,A017-AJ
503259,2025-11-07 02:36:05,100000,3,A007-AH-042,A007,A007-AH
